pixel,wavelength,10%_Trans,10%_Int,20%_Trans,20%_Int,30%_Trans,30%_Int,FBH_Trans,FBH_Int,FBP_Trans,FBP_Int,RW_Trans,RW_Int,BW_Trans,BW_Int,YW_Trans,YW_Int,,10%_Trans,10%_Int,20%_Trans,20%_Int,30%_Trans,30%_Int,FBH_Trans,FBH_Int,FBP_Trans,FBP_Int,RW_Trans,RW_Int,BW_Trans,BW_Int,YW_Trans,YW_Int
,,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,xiaomi14,,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70,redmik70
967,967,21.156425,0.242368,2.015504,0.01664,0.007462686,0.000064,0.6666666,0.0032,0.41538462,0.001728,0.15454544,0.002176,0.32584268,0.003712,0.59836066,0.004672,,0.9973228,1.4304003,0.9994188,1.4304003,1.0000746,1.4302722,0.99855566,1.4304003,0.997382,1.4304003,0.9903952,1.4166615,0.99858254,1.4278613,0.99630094,1.425024
968,968,19.537685,0.24883197,1.924138,0.017856,0.013422819,0.000128,0.49999997,0.003008,0.52542377,0.001984,0.17117117,0.002432,0.35483873,0.004224001,0.6,0.005184,,0.99750084,1.4304003,0.9995976,1.4304003,1.0000447,1.4303361,0.9988977,1.4304215,0.99766403,1.4304003,0.99208057,1.4190723,1.0000298,1.4290347,0.99807596,1.4276481
969,969,18.286385,0.24928,1.9375001,0.017856002,0.027972028,0.000256,0.40999997,0.002624,0.49180326,0.00192,0.1840796,0.002368,0.34782606,0.004096,0.66906476,0.005952,,0.9978273,1.4304003,0.99946356,1.4304003,1.0000148,1.4302294,0.99883807,1.4304003,0.9975007,1.4304003,0.9893361,1.4151466,1.0004481,1.4287361,0.9975388,1.4266242
970,970,17.738531,0.24748799,2.06993,0.018943999,0.03076923,0.000256,0.38834947,0.00256,0.3823529,0.001664,0.19883043,0.002176,0.35,0.004032,0.7153285,0.006272,,0.9980206,1.4304003,0.99937415,1.4304003,0.9998806,1.4299735,0.99830276,1.4304003,0.99733746,1.4304003,0.98498106,1.4089172,1.0009422,1.4277762,0.9961805,1.4244267
971,971,17.933033,0.25708798,2.1917808,0.02048,0.037037037,0.000256,0.38613865,0.002496,0.35714287,0.0016,0.225,0.002304,0.31578946,0.00384,0.68309855,0.006208,,0.9983177,1.4304003,0.9992401,1.4304003,0.9997016,1.4297174,0.9976192,1.4303361,0.9973226,1.4304003,0.9817151,1.4042455,1.0015271,1.4272002,0.99473244,1.4221015
972,972,20.705313,0.27430397,2.5294116,0.022015998,0.06593407,0.000384,0.4444444,0.002816,0.4024391,0.002112,0.22641507,0.002304,0.3232323,0.004096,0.74000007,0.007104,,0.998511,1.4304003,0.99919534,1.4304003,0.99953747,1.4295467,0.997352,1.4302294,0.9969817,1.4304003,0.9798058,1.4015145,1.0015272,1.4269441,0.994791,1.4218668
973,973,22.297436,0.278272,2.8750002,0.020608,0.06849316,0.00032,0.64556956,0.003264,0.38095242,0.002048,0.28676468,0.002496,0.39175257,0.004864,0.7801419,0.00704,,0.99867463,1.4304003,0.99898696,1.4304003,0.9994331,1.4294614,0.99707,1.4301015,0.9960783,1.4304003,0.9810735,1.4033278,1.0013467,1.4275842,0.9950444,1.422144
974,974,24.887644,0.28352004,3.3617022,0.020224001,0.0952381,0.000384,0.96875,0.003968,0.36046514,0.001984,0.40163937,0.003136,0.47872335,0.00576,0.9508197,0.007424,,0.9978274,1.4304003,0.9987489,1.4304003,0.9994481,1.4295467,0.9967731,1.4299309,0.9958859,1.4304003,0.98520494,1.4092374,1.0012412,1.4283309,0.99641806,1.4242774
975,975,24.396828,0.295104,3.343435,0.021184003,0.11764706,0.000512,1.3636364,0.0048,0.40740743,0.002112,0.44531256,0.003648,0.59595954,0.007552,1.0992367,0.009216,,0.9962559,1.4304003,0.9981097,1.4304003,0.9995226,1.4297174,0.99567693,1.4297601,0.99564934,1.4304003,0.99009675,1.4162346,1.0006423,1.4291415,0.99822414,1.4270294
976,976,22.916256,0.297728,3.1509438,0.021376004,0.13114755,0.000512,1.6938776,0.005312,0.38554218,0.002048,0.4420289,0.003904,0.6305418,0.008191999,1.2222224,0.010560001,,0.99550146,1.4304003,0.9981839,1.4304003,0.9996419,1.429888,0.99579525,1.4298028,0.995679,1.4304003,0.99445164,1.4224639,0.9999402,1.4295467,1.0003135,1.4295042
977,977,21.863417,0.28684804,2.7920794,0.018048,0.12244898,0.000384,2.0857143,0.004672,0.32051283,0.0016,0.5,0.003648,0.62694293,0.007743999,1.2689075,0.009663999,,0.9946155,1.4304003,0.9982135,1.4304003,0.99976134,1.4300588,0.99626946,1.4299309,0.9960783,1.4304003,0.996689,1.4256642,0.9995227,1.4297175,0.99985063,1.4283948
978,978,20.877932,0.28460798,2.3928573,0.017152002,0.1632653,0.000512,1.625,0.00416,0.30864197,0.0016,0.34375,0.002816,0.63440853,0.007551999,1.4018692,0.0096,,0.99446803,1.4304003,0.99833256,1.4304003,0.9998657,1.4301441,0.9963139,1.4299735,0.9971892,1.4304003,0.9959731,1.4246402,0.9995525,1.4297601,0.9991485,1.4267095
979,979,21.270937,0.27635202,2.1333332,0.016384,0.16666666,0.000512,1.1702127,0.00352,0.36986303,0.001728,0.21969694,0.001856,0.63276833,0.007168,1.2115384,0.008063999,,0.995605,1.4304003,0.9988679,1.4304003,0.9999701,1.4302294,0.9965512,1.4301015,0.997768,1.4304003,0.9940938,1.421952,0.99964166,1.4286081,0.99710184,1.4238722
980,980,23.314281,0.26111996,2.0833335,0.014400002,0.18604651,0.000512,0.71428573,0.00256,0.39130437,0.001728,0.13533834,0.001152,0.5352941,0.005824,1.0813954,0.005952,,0.9972635,1.4304003,0.99977636,1.4304003,1.0000745,1.4303148,0.9981837,1.4302082,0.9981541,1.4304003,0.99261737,1.4198401,0.9993424,1.4266454,0.99605626,1.4224641
981,981,24.343948,0.24460801,2.2333333,0.012864,0.2826087,0.000832,0.45000002,0.001728,0.43103448,0.0016,0.09909911,0.000704,0.51898736,0.005248,0.96969694,0.004096,,0.9980204,1.4304003,1.000015,1.4304003,1.0001342,1.4304003,0.9987932,1.4301655,0.9983771,1.4304003,0.99055916,1.4168961,0.99874324,1.424256,0.99467,1.4212482
982,982,22.634731,0.24192001,2.2500002,0.013824001,0.24999999,0.000832,0.28947368,0.001408,0.6,0.002112,0.095238104,0.00064,0.52121204,0.005504,0.96875,0.003968,,0.9992848,1.4304003,1.0001642,1.4304003,1.0001342,1.4304003,0.99889743,1.4301442,0.99895716,1.4304003,0.9895747,1.4154879,0.9981732,1.4221654,0.99462795,1.4219521
983,983,20.487043,0.253056,2.6734695,0.016768001,0.25,0.000896,0.27777776,0.0016,0.8333333,0.0032,0.18446605,0.001216,0.5675675,0.00672,0.83333325,0.0048,,0.9997914,1.4304003,1.0003433,1.4304003,1.0000895,1.4304003,0.9993888,1.4302082,0.9994337,1.4304003,0.9880983,1.4133761,0.99719983,1.4207786,0.99524224,1.4235947
984,984,18.423964,0.255872,2.6666672,0.017408002,0.27118644,0.001024,0.28888887,0.001664,0.8823529,0.00384,0.22857146,0.001536,0.64835155,0.007552,0.7876106,0.005696,,0.9998212,1.4304003,1.0001343,1.4304003,1.0000448,1.4304003,0.99982107,1.4302722,0.9996275,1.4304003,0.98733777,1.4122882,0.9967672,1.4208001,0.997196,1.4263895
985,985,16.958506,0.26156798,2.7522938,0.0192,0.22222222,0.000896,0.43209872,0.00224,0.97101456,0.004288,0.2015504,0.001664,0.7613636,0.008576,0.75781256,0.006208,,0.9999106,1.4304003,0.9999554,1.4304003,1,1.4304003,0.9999105,1.4303361,0.999851,1.4304003,0.986055,1.4104322,0.99606633,1.4206935,0.99812055,1.4276267
986,986,15.981549,0.277184,2.891667,0.022208,0.12941177,0.000704,0.60439557,0.00352,0.7865168,0.00448,0.20348838,0.00224,0.7746479,0.01056,0.7924527,0.008063999,,0.99986595,1.4304003,0.9998212,1.4304003,0.99994034,1.4303149,0.99997026,1.4304216,0.9999257,1.4304003,0.9856364,1.4097282,0.99568,1.4210347,0.9990453,1.428864
987,987,15.937729,0.27846402,2.8655465,0.021824,0.10416667,0.00064,0.89156616,0.004736,0.5754717,0.003904,0.18592967,0.002368,0.7544642,0.010816,0.8068182,0.009088,,0.99986595,1.4304003,0.9998212,1.4304003,0.9998807,1.4302295,1.0000001,1.4304216,1.0000001,1.4304003,0.98472524,1.40832,0.9961005,1.4222722,1.0002836,1.4298028
988,988,17.263372,0.26847997,2.7264156,0.018496003,0.07692307,0.000448,1.1267605,0.00512,0.41071427,0.002944,0.16499998,0.002112,0.7163462,0.009536001,0.88271606,0.009152,,0.99988073,1.4304003,0.9997914,1.4304003,0.999821,1.4301442,0.99994034,1.4304216,1.0001194,1.4304003,0.9852614,1.4090027,0.9975335,1.4236587,1.0011503,1.4298881
989,989,18.777775,0.27040002,2.6509435,0.017984,0.04210526,0.000256,1.1249999,0.005184,0.29565218,0.002176,0.17874394,0.002368,0.57333326,0.008256,0.9266667,0.008896,,0.999836,1.4304003,0.99988073,1.4303362,0.9998657,1.4302082,0.9998211,1.4304216,1.0003731,1.4304003,0.98632056,1.4105173,0.9974896,1.4240855,1.001211,1.4286935
990,990,19.035711,0.272896,2.383178,0.016320001,0.04255319,0.000256,1,0.004672,0.24999999,0.00192,0.22395831,0.002752,0.45569617,0.006912,0.91836745,0.008640001,,0.9997764,1.4304003,0.9998658,1.4302508,0.9998807,1.4302295,0.99965715,1.4304216,1.0007015,1.4304003,0.9874546,1.4121602,0.99778926,1.4250028,1.0013019,1.427584
991,991,19.56221,0.27168,2.1759264,0.015040002,0.080000006,0.000384,1.0877193,0.003968,0.31623933,0.002368,0.22999997,0.002944,0.3990825,0.005568,1.007874,0.008192,,0.9997764,1.4304003,0.99980617,1.4301655,0.99995524,1.4303362,0.99950814,1.4304003,1.0007911,1.4304003,0.9893349,1.4149548,0.998044,1.4259415,1.0005089,1.4263896
992,992,20.23445,0.270656,2.5200002,0.016128,0.13559322,0.000512,0.8113208,0.002752,0.44117647,0.00288,0.27317074,0.003584,0.45128202,0.005632,1.05,0.008063999,,0.9997764,1.4304003,0.9997465,1.4300802,1.0000298,1.4304429,0.99929947,1.4303149,1.0004627,1.4304003,0.98542964,1.4082133,0.99640244,1.4240214,0.9971583,1.4222509
993,993,21.25837,0.28435197,2.6782613,0.019712001,0.16949154,0.00064,0.60344833,0.00224,0.5283019,0.003584,0.3221154,0.004288,0.48571417,0.006527999,0.96850395,0.007871999,,0.99980617,1.4304003,0.99977624,1.4300802,1.0000746,1.430507,0.99916536,1.4302295,1.0000597,1.4303149,0.9783803,1.3969706,0.9955771,1.4214188,0.99325675,1.4171947
994,994,22.147621,0.29766402,3.065574,0.023936,0.171875,0.000704,0.6142857,0.002752,0.57142866,0.004352,0.30516428,0.00416,0.57641923,0.008448001,0.8776979,0.007807999,,0.999851,1.4304003,0.999821,1.4301442,1.0000298,1.4304428,0.9991802,1.4301442,0.9995527,1.4300588,0.97097343,1.385152,0.9952269,1.4189868,0.9901219,1.4134189
995,995,25.544943,0.291008,3.5943396,0.024384,0.20312501,0.000832,0.65333337,0.003136,0.53508776,0.003904,0.28717947,0.003584,0.6296296,0.008704,0.9126984,0.00736,,0.9999106,1.4304003,0.9998807,1.4302295,1.0000149,1.4304216,0.99928445,1.4300588,0.99904597,1.4298668,0.96341866,1.3731414,0.9943814,1.4158509,0.9885588,1.4119468
996,996,29.344591,0.27795202,3.7010314,0.022976002,0.14285715,0.000704,0.54999995,0.002816,0.50505054,0.0032,0.29605263,0.00288,0.7027027,0.00832,0.7983193,0.00608,,0.99995536,1.4304003,0.99994034,1.4303149,1,1.4304003,0.99941856,1.4300588,0.99895656,1.4296747,0.9602904,1.3686827,0.9912959,1.4116055,0.98912746,1.4129068
997,997,29.833334,0.274944,3.016,0.024128,0.1089109,0.000704,0.53333336,0.003072,0.43362832,0.003136,0.27972028,0.00256,0.6775955,0.007935999,0.7190082,0.005568,,0.9999106,1.4304003,1,1.4304003,0.999985,1.4303788,0.99964213,1.4301442,0.9992842,1.4295682,0.96379524,1.3749119,0.9895449,1.4093654,0.99123466,1.4161069
998,998,30.125002,0.262208,2.4791667,0.022848003,0.13861388,0.000896,0.58426964,0.003328,0.47272727,0.003328,0.2847222,0.002624,0.642857,0.006912,0.7232143,0.005184,,0.9998212,1.4304003,1,1.4304003,1,1.4304003,0.99983597,1.4302295,0.99976134,1.4296535,0.96996874,1.3849603,0.9872868,1.4082135,0.9936115,1.4201387
999,999,29.44697,0.248768,2.1597223,0.019904,0.17045456,0.00096,0.5915494,0.002688,0.43298966,0.002688,0.37404585,0.003136,0.627907,0.005184,0.7613636,0.004288,,0.99986595,1.4304003,1,1.4304003,0.99995536,1.4304003,0.9998509,1.4303149,1.0002238,1.4299095,0.978101,1.3978239,0.9864242,1.4090453,0.99535966,1.4232106
1000,1000,26.68,0.25612798,2.2437503,0.022976002,0.21951221,0.001152,0.6338029,0.00288,0.42201838,0.002944,0.3846154,0.00352,0.677686,0.005248,0.862069,0.0048,,0.99986595,1.4304003,1,1.4304003,0.9999552,1.4303361,0.9999106,1.4304003,1.0002387,1.4301015,0.9856673,1.4098988,0.98756266,1.4127362,0.99613714,1.4248748
1001,1001,26.092024,0.272192,2.4909089,0.026303997,0.34246576,0.0016,0.8450705,0.00384,0.47967482,0.003776,0.45679003,0.004736,0.7460318,0.006016,0.912088,0.005312,,0.99986595,1.4304003,1,1.4304003,1.0001044,1.4302508,0.9999106,1.4304003,1.0001938,1.4302294,0.98744214,1.4124374,0.9906043,1.4170028,0.9954809,1.4239361
1002,1002,25.380684,0.28588802,2.5679014,0.026624002,0.5,0.002048,0.91891897,0.004352,0.6017699,0.004352,0.52272725,0.005888,0.7819549,0.006656,0.7627119,0.00576,,0.9999106,1.4304003,1,1.4304003,1.0002388,1.4301869,0.9999106,1.4304003,1.0001193,1.4302508,0.98917216,1.4149121,0.99285597,1.4201814,0.995108,1.4234028
1003,1003,25.793106,0.287232,2.992647,0.026047999,0.43076923,0.001792,0.9705882,0.004224,0.54901963,0.003584,0.48255813,0.005312,0.8582677,0.006976,0.66423357,0.005824,,1,1.4304003,1,1.4304003,1.0003433,1.4301015,1.0000895,1.4304003,0.9999105,1.4301655,0.990097,1.416235,0.9930649,1.4204803,0.99458605,1.4226562
1004,1004,26.229885,0.29209602,2.9275362,0.025855998,0.3648649,0.001728,1.0746268,0.004608,0.56363636,0.003968,0.4484848,0.004736,0.887324,0.008064,0.64596266,0.006656,,1,1.4304003,1,1.4304003,1.0003432,1.4301015,1.0004925,1.4304003,0.9996273,1.4300802,0.9885159,1.4139735,0.99069333,1.417088,0.9934509,1.4206508
1005,1005,25.898302,0.293376,2.728572,0.024448002,0.30864197,0.0016,1.111111,0.00448,0.5785124,0.00448,0.4629629,0.0048,0.85093164,0.008768001,0.58011043,0.00672,,0.99995536,1.4304003,1,1.4304003,1.0002985,1.4301655,1.0007164,1.4304003,0.99980605,1.4300162,0.9870394,1.4118614,0.98675597,1.411456,0.9916286,1.4176642
1006,1006,25.755949,0.27692798,2.310345,0.021440001,0.22666669,0.001088,1.0727272,0.003776,0.58035713,0.00416,0.4388489,0.003904,0.7806451,0.007744,0.5698324,0.006528,,0.99995536,1.4304003,1,1.4304003,1.0000298,1.4302508,1.0009855,1.4304003,0.99997014,1.4300802,0.98548836,1.4096428,0.9841162,1.40768,0.98964113,1.4144428
1007,1007,26.05921,0.25350398,2.4806206,0.020480003,0.14754099,0.000576,1.2195122,0.0032,0.5445545,0.00352,0.3773585,0.00256,0.6778522,0.006463999,0.67153275,0.005888,,0.99995536,1.4304003,1,1.4304003,0.99977636,1.4303149,1.0008959,1.4304003,1.0001491,1.4301655,0.986308,1.4107519,0.9840394,1.4073813,0.98882014,1.4132694
1008,1008,23.27219,0.25171196,2.4569538,0.023743998,0.17948718,0.000896,1.2820513,0.0032,0.54901963,0.003584,0.40163937,0.003136,0.4778325,0.006208,0.824,0.006591999,,0.99995536,1.4304003,0.9999106,1.4304003,0.9995529,1.4304003,1.0004479,1.4304003,1.0001342,1.4302508,0.98864925,1.4140376,0.9854398,1.4091948,0.98885006,1.4133122
1009,1009,22.901167,0.25209603,2.5751634,0.025216,0.16666666,0.000832,1.388889,0.0032,0.55102044,0.003456,0.41304353,0.003648,0.3873873,0.005504,0.96396405,0.006848,,0.99995536,1.4304003,0.99979144,1.4304003,0.99950814,1.4304003,0.99991065,1.4304003,1.0002239,1.4303361,0.9917811,1.4184535,0.9887202,1.413696,0.9908824,1.4165974
1010,1010,25.460524,0.24768,2.785185,0.024064003,0.17105262,0.000832,1.4324325,0.003392,0.6944445,0.0032,0.41549292,0.003776,0.3616071,0.005184,1.0851064,0.006528,,1,1.4304003,0.99977654,1.4304003,0.99955285,1.4304003,0.9996424,1.4304003,1.000194,1.4304003,0.99531573,1.4233174,0.9923747,1.4187309,0.99325645,1.4202881
1011,1011,28.617643,0.249088,3.1333334,0.024064,0.19736843,0.00096,1.1836734,0.003712,0.72307694,0.003008,0.38125,0.003904,0.37068966,0.005504,1.0561798,0.006016,,0.99995536,1.4304003,0.99977654,1.4304003,0.999672,1.4304003,0.99937415,1.4304003,1.0002239,1.4304003,0.997985,1.4263895,0.99468535,1.4213976,0.9957638,1.4242133
1012,1012,33.75424,0.254912,3.297298,0.023424003,0.23287676,0.001088,1.125,0.004032,0.5270271,0.002496,0.39999998,0.00448,0.37333333,0.005376,1.1084337,0.005888,,0.99995536,1.4304003,0.99977654,1.4304003,0.99979126,1.4304003,0.9994635,1.4304003,1.0007763,1.4304003,0.9939512,1.4197123,0.9934591,1.4192002,0.99627095,1.424896
1013,1013,37.11429,0.24940799,3.8351653,0.022336,0.28000003,0.000896,1,0.004288,0.5679012,0.002944,0.37349394,0.003968,0.44827583,0.004992,1.0405406,0.004928,,0.99995536,1.4304003,0.99986595,1.4304003,0.99997026,1.4304003,0.9997317,1.4304003,1.001389,1.4304003,0.98862714,1.4112428,0.9916195,1.416128,0.9960917,1.424576
1014,1014,41.80682,0.23545599,4.6760564,0.021248,0.33333334,0.000832,0.87012994,0.004288,0.62857145,0.002816,0.313253,0.003328,0.4413793,0.004096,0.88571435,0.003968,,0.99995536,1.4304003,0.99998516,1.4304003,1.0001193,1.4304003,0.99995536,1.4304003,1.0016731,1.4304855,0.9833114,1.4027947,0.99004924,1.413632,0.9952561,1.4232961
1015,1015,35.970875,0.23711999,4.397436,0.021952001,0.2826087,0.000832,0.73863643,0.00416,0.47191018,0.002688,0.2793296,0.0032,0.41538462,0.003456,0.7441861,0.004096,,0.99995536,1.4304003,1,1.4304003,1.000179,1.4304003,0.99995536,1.4304003,1.0021518,1.4306134,0.9786303,1.3960959,0.9891543,1.4125441,0.9945255,1.4223361
1016,1016,24.70238,0.2656,3.3680003,0.026944,0.20481929,0.001088,0.70535713,0.005056,0.45901644,0.003584,0.31188112,0.004032,0.40764317,0.004096,0.8166667,0.006272,,0.99995536,1.4304003,1,1.4304003,1.0002388,1.4304003,0.99995536,1.4304003,1.0018374,1.4307415,0.97351176,1.3893546,0.98911434,1.4131202,0.9938693,1.42144
1017,1017,19.93333,0.28703997,2.898734,0.029312002,0.15887854,0.001088,0.7454545,0.005248,0.51145035,0.004288,0.28506786,0.004032,0.47058824,0.00512,0.68750006,0.006336,,0.99995536,1.4304003,1,1.4304003,1.0002388,1.4304003,0.99995536,1.4304003,1.0005968,1.4308268,0.9716467,1.3875841,0.9908954,1.4162987,0.9939293,1.4215682
1018,1018,19.116001,0.30585602,2.52514,0.028928002,0.15,0.001152,0.7830189,0.005312,0.488189,0.003968,0.3173913,0.004672,0.4715025,0.005824,0.59006214,0.00608,,0.99995536,1.4304003,1,1.4304003,1.0000745,1.4302508,0.99995536,1.4304003,0.9998657,1.4308908,0.97083944,1.3871149,0.99304736,1.4199255,0.99406403,1.4218881
1019,1019,18.538181,0.326272,2.4030614,0.030144002,0.16030535,0.001344,0.8035714,0.00576,0.4571429,0.004096,0.36363634,0.005632,0.49561393,0.007232,0.5739645,0.006208,,0.99995536,1.4304003,1,1.4304003,0.9998956,1.4300802,0.99995536,1.4304003,0.99961257,1.4308482,0.97336036,1.391381,0.995033,1.4231255,0.9949897,1.4234881
1020,1020,18.848148,0.32569602,2.4338622,0.029439999,0.16806725,0.00128,0.81730765,0.00544,0.49579835,0.003776,0.4086956,0.006016,0.4879031,0.007743999,0.5751634,0.005632,,0.9999106,1.4304003,1,1.4304003,0.9997165,1.4299095,1,1.4304003,0.9992401,1.4307629,0.9749123,1.3935788,0.9965692,1.4252375,0.99570626,1.4247682
1021,1021,20.86486,0.29644796,2.8102188,0.024640001,0.18987341,0.00096,0.79012346,0.004096,0.50000006,0.00256,0.41752577,0.005184,0.49777773,0.007168,0.5042017,0.00384,,0.99995536,1.4304003,1,1.4304003,0.9995525,1.4297601,1,1.4304003,0.99924004,1.4307201,0.9776862,1.3974187,0.9972998,1.4261974,0.9966904,1.4262402
1022,1022,24.044695,0.275456,3.6632657,0.022976002,0.23188408,0.001024,0.70370376,0.003648,0.53333336,0.002048,0.40116274,0.004416,0.49765253,0.006784,0.5904762,0.003968,,0.99995536,1.4304003,1,1.4304003,0.99964195,1.4298028,1,1.4304003,0.9995826,1.4307201,0.9802381,1.4010452,0.9977768,1.4265815,0.9979874,1.4280962
1023,1023,23.230337,0.26464,4.9600005,0.023808,0.23076922,0.001152,0.69014084,0.003136,0.54901963,0.001792,0.38271603,0.003968,0.4736841,0.006335999,0.7938144,0.004928,,0.99995536,1.4304003,1,1.4304003,0.9998657,1.4300374,1,1.4304003,0.9995827,1.4306989,0.98346364,1.4058024,0.99846286,1.4273494,0.99929935,1.4298242
1024,1024,21.5288,0.26316804,5.81579,0.028288001,0.1980198,0.00128,0.68253964,0.002752,0.76190484,0.002048,0.3485714,0.003904,0.47222212,0.006527999,0.8347107,0.006463999,,0.99995536,1.4304003,1,1.4304003,1.0001045,1.4302936,1,1.4304003,0.9994784,1.4306562,0.98470134,1.4074454,0.9988807,1.4277335,0.99973166,1.4302082
1025,1025,19.966185,0.264512,6.824324,0.032319997,0.16216215,0.001152,0.7619047,0.003072,0.73170733,0.00192,0.2742857,0.003072,0.45497626,0.006144,0.8625953,0.007232,,1,1.4304003,1,1.4304003,1.0003282,1.4305282,1,1.4304003,0.9996274,1.4306136,0.988119,1.4122882,0.99919397,1.4279683,0.9992541,1.4292268
1026,1026,19.707762,0.27622402,6.267442,0.034496,0.18803418,0.001408,0.9629629,0.003328,0.5666667,0.002176,0.23437496,0.00288,0.42201832,0.005888,0.7973856,0.007808,,1,1.4304003,1,1.4304003,1.0004776,1.4306775,1,1.4304003,0.99995524,1.4305282,0.99146223,1.4170243,0.99950737,1.4283948,0.9985978,1.4281602
1027,1027,20.210045,0.283264,5.39394,0.034176,0.19298242,0.001408,0.9259259,0.0032,0.4683544,0.002368,0.26213592,0.003456,0.4369369,0.006208,0.7012194,0.007359999,,1,1.4304003,1,1.4304003,1.0004327,1.4306349,1,1.4304003,1.0002536,1.4304428,0.9927745,1.4186668,0.99895525,1.4279041,0.9978817,1.4270508
1028,1028,21.819588,0.27091202,5.1538467,0.030016001,0.17708334,0.001088,0.81132084,0.002752,0.44871792,0.00224,0.24875616,0.0032,0.4949999,0.006335999,0.5786164,0.005888,,1,1.4304003,1,1.4304003,1.0003581,1.4305495,0.99994034,1.4304216,1.0001493,1.4304003,0.99280334,1.4185175,0.997702,1.4264108,0.99712104,1.4260482
1029,1029,23.094677,0.24979201,5.4179106,0.023232002,0.2,0.000768,0.70454544,0.001984,0.36231884,0.0016,0.22485204,0.002432,0.5182926,0.00544,0.48062018,0.003968,,1,1.4304003,1,1.4304003,1.0002388,1.4304641,1.0000746,1.4304216,0.9998957,1.4304003,0.99154925,1.4167467,0.99647933,1.4249603,0.9968676,1.4257282
1030,1030,21.84746,0.247488,4.58209,0.019648002,0.23214285,0.000832,0.51282054,0.00128,0.45070425,0.002048,0.24431816,0.002752,0.6554053,0.006208,0.4867257,0.00352,,1,1.4304003,1,1.4304003,1.0000746,1.4304003,1.0002089,1.4304216,0.999374,1.4303149,0.9906081,1.4153174,0.99531657,1.4235948,0.99734503,1.4264535
1031,1031,20.561857,0.25529602,4.661017,0.0176,0.122807026,0.000448,0.48888886,0.001408,0.57812494,0.002368,0.2485549,0.002752,0.7463768,0.006591999,0.5222222,0.003008,,1,1.4304003,1,1.4304003,0.9999405,1.4304003,1.0002089,1.4304216,0.99898666,1.4302508,0.9904151,1.4152108,0.99552566,1.4240001,0.9979119,1.4273281
1032,1032,18.28261,0.26912,4.0454545,0.017088,0.0877193,0.00032,0.49999997,0.001536,0.6896552,0.00256,0.23493975,0.002496,0.7234043,0.006528,0.7532468,0.003712,,1,1.4304003,1,1.4304003,0.99986595,1.4304003,1.0002089,1.4304216,0.99861467,1.4301869,0.992133,1.4178135,0.99659914,1.4253442,0.9985681,1.4283521
1033,1033,17.741312,0.29408,3.6867473,0.019584002,0.14285715,0.000512,0.6296296,0.002176,0.67164177,0.00288,0.24374999,0.002496,0.70068026,0.006592,0.89743584,0.00448,,0.99997026,1.4304003,1,1.4304003,0.9998211,1.4304003,1.0002686,1.4304003,0.99876326,1.4301229,0.9938056,1.4203948,0.9980606,1.4272428,0.9992692,1.4293549
